Household_ID,State,City,City_Type,Household_Size,Age_of_Household_Head,Education_Level,Employment_Status,Monthly_Income_INR,Rent_EMI_INR,Food_Expense_INR,Utilities_INR,Education_Expense_INR,Healthcare_Expense_INR,Transport_Expense_INR,Shopping_Expense_INR,Entertainment_Expense_INR,Other_Expenses_INR,Loan_Amount_INR,Monthly_Loan_Payment_INR,Savings_INR,Investment_INR,Financial_Goal,Emergency_Fund_Months,Internet_Access,Vehicle_Ownership,Financial_Stress_Level,Financial_Health_Score
HH09772,Gujarat,Vadodara,Semi-Urban,7,35,Below Secondary,Self-Employed,15800,1460,2500,3380,1920,880,1220,1280,690,350,90000,2190,-40,0,Education,0,Yes,None,High,37
HH09773,Gujarat,Vadodara,Semi-Urban,4,35,Secondary,Retired,59000,16210,8550,4740,2620,3990,4870,1920,2340,1870,0,0,9800,5010,Vehicle,18,Yes,Two_Wheeler,Low,79
HH09774,Delhi,New Delhi,Urban,2,57,Postgraduate,Self-Employed,116800,21320,16720,6710,1570,7360,6600,6670,3770,5830,1269000,15830,12230,2380,Education,9.7,Yes,Two_Wheeler,Low,68
HH09775,Gujarat,Vadodara,Rural,7,47,Graduate,Salaried,28400,1490,8140,3710,1350,1670,2160,1940,1220,490,312000,6100,90,50,Retirement,0.2,Yes,Car,High,33
HH09776,Andhra Pradesh,Madanapalle,Semi-Urban,5,57,Below Secondary,Salaried,15900,3220,6830,1590,1160,1720,890,1400,570,470,141000,3240,-3250,0,Emergency_Fund,0,Yes,None,High,23
HH09777,Andhra Pradesh,Madanapalle,Semi-Urban,5,58,Graduate,Salaried,36000,8420,8570,2720,2830,3160,2540,2450,870,1340,221000,4820,-980,0,Education,0,Yes,None,High,36
HH09778,West Bengal,Kolkata,Rural,1,37,Diploma,Unemployed,16600,5130,2500,810,880,540,1590,1020,540,260,0,0,2240,580,Vehicle,18,Yes,Two_Wheeler,Low,78
HH09779,West Bengal,Siliguri,Urban,3,37,Secondary,Unemployed,11200,3000,4520,1020,910,500,830,600,210,410,49000,1000,-1320,0,Education,0,Yes,Car,High,34
HH09780,Rajasthan,Udaipur,Urban,7,43,Below Secondary,Salaried,59100,17110,12080,5290,5110,3230,3910,3110,1690,1120,267000,6210,200,80,Retirement,0.3,Yes,Two_Wheeler,Medium,40
HH09781,Telangana,Nizamabad,Semi-Urban,2,50,Secondary,Salaried,65500,10550,7750,4510,610,1970,5400,2990,1260,2020,342000,5010,11330,5730,Home,18,Yes,None,Very Low,84
HH09782,Maharashtra,Nagpur,Rural,6,31,Graduate,Unemployed,11200,3000,5130,1910,690,500,800,500,200,280,62000,1350,-1500,0,Emergency_Fund,0,Yes,Two_Wheeler,High,31
HH09783,West Bengal,Siliguri,Semi-Urban,5,48,Diploma,Self-Employed,78000,22430,14220,6330,4390,2000,6700,2700,3240,3350,0,0,9670,3130,Vehicle,18,Yes,None,Low,75
HH09784,Karnataka,Mysuru,Urban,4,48,Diploma,Daily Wage,58300,9970,8940,3950,6860,3040,5100,4870,1440,1940,0,0,10120,3110,Education,8,Yes,None,Low,77
HH09785,Maharashtra,Mumbai,Urban,6,34,Secondary,Salaried,66700,6940,12670,5750,3130,4000,5730,3450,1750,2410,0,0,15250,4610,Emergency_Fund,15.7,Yes,Two_Wheeler,Very Low,89
HH09786,Kerala,Kochi,Urban,7,34,Secondary,Salaried,66100,18240,13660,5200,6740,2560,4750,3490,850,1750,0,0,4390,900,Emergency_Fund,5.6,No,Two_Wheeler,Medium,64
HH09787,Telangana,Warangal,Urban,6,48,Graduate,Salaried,50600,8520,11140,4290,4300,1640,3050,2470,1560,1140,190000,3080,5430,1560,Education,8.8,Yes,Car,Low,70
HH09788,Tamil Nadu,Madurai,Rural,4,63,Graduate,Government,133400,8330,24070,8370,13280,5720,11300,9940,5690,5040,809000,20310,17120,8400,Business,18,Yes,Two_Wheeler_and_Car,Low,66
HH09789,Telangana,Nizamabad,Urban,4,41,Postgraduate,Unemployed,15000,3000,2500,2240,1880,500,700,1230,370,360,106000,2110,60,20,Business,0.5,Yes,Two_Wheeler,High,38
HH09790,Uttar Pradesh,Kanpur,Urban,3,47,Secondary,Daily Wage,23200,2170,2500,1920,2680,720,2130,1180,460,430,133000,3640,3100,1690,Education,13.3,No,Car,Low,70
HH09791,Karnataka,Bengaluru,Urban,2,39,Secondary,Salaried,79800,4410,11120,4050,1160,5530,7400,3350,1210,1560,0,0,33990,11120,Education,18,No,Two_Wheeler,Very Low,100
HH09792,Telangana,Nizamabad,Rural,6,46,Graduate,Salaried,38500,8270,8150,4000,4470,2320,2570,2630,1190,1110,384000,5080,-640,0,Home,0,Yes,Two_Wheeler,High,36
HH09793,Andhra Pradesh,Tirupati,Semi-Urban,8,38,Diploma,Retired,27000,6880,5010,3480,1740,1210,1720,2110,1060,1140,0,0,1350,690,Education,7.5,Yes,Car,Medium,64
HH09794,Andhra Pradesh,Guntur,Urban,2,42,Graduate,Self-Employed,37000,5100,5920,3410,1320,1650,2020,2550,550,1170,156000,2280,7960,4140,Business,18,Yes,Two_Wheeler,Very Low,83
HH09795,Telangana,Warangal,Urban,5,66,Graduate,Self-Employed,56700,15420,10790,3720,3920,5730,5200,3570,2180,2810,0,0,2270,650,Emergency_Fund,5.1,Yes,Two_Wheeler_and_Car,Medium,58
HH09796,Kerala,Kozhikode,Urban,7,45,Diploma,Salaried,184700,53630,41250,11800,8470,10980,8680,14050,6080,3270,1856000,33100,-4780,0,Education,0,Yes,Two_Wheeler,High,33
HH09797,Andhra Pradesh,Vijayawada,Urban,4,30,Diploma,Government,53200,7490,9900,3120,7000,1810,3610,4220,920,1110,280000,6450,6370,2200,Vehicle,18,Yes,Two_Wheeler,Low,67
HH09798,Karnataka,Bengaluru,Semi-Urban,1,50,Graduate,Salaried,100500,31250,15590,5830,150,7430,7480,6240,3770,1830,1028000,26690,-3880,0,Home,0,Yes,None,High,27
HH09799,Andhra Pradesh,Vijayawada,Urban,1,54,Graduate,Salaried,52100,11780,7070,3170,2420,3710,3540,3200,1620,1460,527000,8490,3400,1160,Home,10,No,None,Medium,59
HH09800,Tamil Nadu,Madurai,Urban,4,50,Below Secondary,Daily Wage,14000,4870,4960,2470,1520,530,1280,750,400,280,108000,1900,-2700,0,Home,0,Yes,Two_Wheeler,High,27
HH09801,Andhra Pradesh,Visakhapatnam,Urban,7,42,Secondary,Government,38200,3800,7500,4090,4190,2670,2030,1420,690,1670,364000,6380,2180,1100,Home,2.6,Yes,None,Medium,47
HH09802,Kerala,Kochi,Urban,3,36,Graduate,Salaried,93800,27580,14310,5650,11700,4470,5780,3770,2870,2270,0,0,10000,4110,Retirement,18,Yes,None,Low,74
HH09803,West Bengal,Kolkata,Urban,3,36,Below Secondary,Salaried,14500,1000,4420,1590,1820,1120,1260,650,510,270,165000,2810,-740,0,Education,0,Yes,Two_Wheeler,High,31
HH09804,Gujarat,Vadodara,Semi-Urban,5,42,Secondary,Salaried,94700,8850,17050,6950,10670,6330,5330,6390,2630,2330,470000,13090,9150,1960,Emergency_Fund,18,Yes,Car,Low,65
HH09805,Karnataka,Mysuru,Urban,5,41,Graduate,Salaried,83300,10860,14200,4950,5990,3400,5050,4420,970,4100,0,0,17190,9040,Home,18,Yes,Two_Wheeler,Very Low,90
HH09806,Uttar Pradesh,Varanasi,Urban,7,39,Graduate,Salaried,55400,8380,10180,5070,5700,3750,5140,3170,2250,2250,194000,4870,3160,980,Vehicle,10.6,Yes,Two_Wheeler,Medium,62
HH09807,West Bengal,Siliguri,Semi-Urban,6,55,Below Secondary,Self-Employed,24900,1990,,2510,2680,1460,1370,1080,410,1070,0,0,6180,1660,Emergency_Fund,18,Yes,None,Very Low,90
HH09808,Andhra Pradesh,Guntur,Rural,4,52,Postgraduate,Salaried,41000,12440,6900,3070,3910,3120,1870,1820,1260,780,444000,6860,-860,0,None,0,Yes,Two_Wheeler,High,34
HH09809,Maharashtra,Pune,Urban,7,55,Secondary,Self-Employed,94800,11980,20910,6970,7000,4580,5100,6470,3310,4230,0,0,18250,5200,Retirement,13.9,Yes,Two_Wheeler,Very Low,84
HH09810,Gujarat,Surat,Urban,4,37,Postgraduate,Government,38700,5990,8050,2370,1940,2310,3000,3410,790,1520,333000,9180,70,30,Retirement,0.4,Yes,None,High,32
HH09811,Karnataka,Mangaluru,Rural,4,36,Postgraduate,Unemployed,16300,5620,2950,1140,790,610,800,530,370,350,0,0,2240,780,Retirement,18,Yes,Two_Wheeler,Low,77
HH09812,Tamil Nadu,Chennai,Urban,1,45,Secondary,Self-Employed,93800,23150,14740,5730,140,5600,8810,5000,2910,3180,713000,13590,9150,2970,Education,7,Yes,Two_Wheeler,Medium,58
HH09813,Kerala,Kozhikode,Rural,4,48,Secondary,Daily Wage,10000,3270,3000,1340,990,500,700,630,360,370,44000,1000,-1610,0,Home,0,No,Two_Wheeler,High,31
HH09814,Andhra Pradesh,Tirupati,Semi-Urban,1,45,Secondary,Retired,20200,6400,2500,1340,2990,610,1530,1550,660,630,96000,1420,360,160,Home,2.2,Yes,Two_Wheeler_and_Car,Medium,47
HH09815,Odisha,Cuttack,Urban,6,47,Postgraduate,Salaried,36600,2100,5930,3630,2730,1310,2830,2370,1500,670,381000,6740,3260,520,Education,9.8,Yes,Two_Wheeler,Medium,63
HH09816,Telangana,Warangal,Urban,1,58,Postgraduate,Salaried,40800,9940,5130,1870,700,3720,3120,2610,1350,1280,261000,3370,5520,2160,Retirement,8,Yes,Two_Wheeler,Low,69
HH09817,Andhra Pradesh,Madanapalle,Rural,3,42,Graduate,Salaried,51200,9050,5280,3190,4100,1660,4820,2040,2280,1680,0,0,10600,4610,Emergency_Fund,18,Yes,None,Very Low,89
HH09818,Andhra Pradesh,Visakhapatnam,Urban,8,51,Postgraduate,Government,112800,25600,25620,7760,14040,7590,10390,4640,3370,4660,0,0,7150,3150,Emergency_Fund,14.2,No,None,Low,68
HH09819,Tamil Nadu,Chennai,Urban,5,49,Graduate,Salaried,54400,19000,10000,3080,5880,4040,4330,1990,1170,1720,185000,3360,-130,0,Education,0,Yes,Two_Wheeler,Medium,41
HH09820,Uttar Pradesh,Lucknow,Urban,5,45,Graduate,Salaried,32200,8820,8570,2920,1450,1340,1590,2860,1410,1030,0,0,1050,340,Emergency_Fund,6.6,Yes,Two_Wheeler,Medium,60
HH09821,Rajasthan,Jodhpur,Semi-Urban,5,51,Postgraduate,Salaried,41000,9130,9440,3420,4570,3020,2040,1460,1820,1070,453000,9530,-3000,0,Home,0,Yes,Two_Wheeler,High,27
HH09822,Uttar Pradesh,Varanasi,Semi-Urban,2,37,Graduate,Salaried,65800,17580,9690,4360,360,2630,5650,3210,2740,2890,0,0,8460,3610,Home,5.3,Yes,Two_Wheeler,Low,73
HH09823,Delhi,New Delhi,Semi-Urban,3,35,Diploma,Salaried,46800,12930,9240,3500,4370,2120,3660,2560,1560,1290,0,0,4030,1020,Business,4.4,Yes,Two_Wheeler,Medium,62
HH09824,Maharashtra,Nagpur,Urban,5,48,Graduate,Retired,24600,6790,4430,1740,1820,1780,2350,1090,560,900,193000,3530,-220,0,Vehicle,0,Yes,Two_Wheeler,High,36
HH09825,Tamil Nadu,Chennai,Semi-Urban,6,29,Graduate,Salaried,43000,13700,9390,3010,6010,2610,2140,2660,970,2140,419000,10220,-7540,0,Retirement,0,Yes,Two_Wheeler_and_Car,High,22
HH09826,Andhra Pradesh,Vijayawada,Semi-Urban,3,49,Diploma,Salaried,69200,13980,8590,4250,4800,3800,5780,5280,1300,2190,388000,5060,8360,4070,Retirement,5,Yes,Car,Low,65
HH09827,Uttar Pradesh,Noida,Urban,3,34,Graduate,Unemployed,23200,1440,3020,2130,3050,670,1620,2020,760,960,235000,4320,2610,1050,Vehicle,11.8,Yes,Two_Wheeler,Medium,62
HH09828,Maharashtra,Nagpur,Semi-Urban,3,58,Secondary,Daily Wage,14300,3520,2620,1280,680,1910,780,540,250,490,84000,1360,670,160,Business,6.6,Yes,None,Medium,55
HH09829,Maharashtra,Mumbai,Semi-Urban,4,40,Secondary,Unemployed,15000,4980,2500,1430,870,500,1030,1080,610,700,111000,1630,-270,0,Vehicle,0,Yes,None,High,38
HH09830,Maharashtra,Pune,Urban,3,57,Diploma,Retired,29000,6610,6760,3000,2730,2230,1400,1280,1020,1200,258000,5140,-1400,0,Home,0,Yes,Car,High,32
HH09831,Gujarat,Surat,Rural,1,42,Graduate,Salaried,33800,9640,5340,2400,260,2270,1710,2900,910,790,222000,3750,3140,1120,Education,4.8,No,Car,Medium,56
HH09832,Karnataka,Mysuru,Urban,4,42,Secondary,Salaried,54200,4100,10570,4330,6970,2710,4390,3450,1340,2490,369000,9960,3280,1040,Home,3.6,Yes,Two_Wheeler,Medium,46
HH09833,West Bengal,Kolkata,Urban,4,52,Secondary,Retired,19700,1370,3830,2260,1900,750,1420,1040,480,510,175000,4580,890,420,Retirement,2.8,Yes,Two_Wheeler,Medium,42
HH09834,West Bengal,Siliguri,Urban,5,47,Secondary,Salaried,41200,5710,7860,2960,4340,2740,3320,1380,1670,620,0,0,8050,4000,None,18,Yes,None,Very Low,84
HH09835,Rajasthan,Jodhpur,Urban,3,43,Postgraduate,Salaried,125100,43180,22150,8000,13080,9530,10130,11210,1760,3110,843000,20250,-10750,0,Retirement,0,Yes,Car,High,31
HH09836,Andhra Pradesh,Visakhapatnam,Urban,3,40,Graduate,Daily Wage,122100,40940,22950,8730,12150,9160,11810,9370,2810,5670,0,0,-910,0,None,0,Yes,Two_Wheeler,Medium,45
HH09837,Telangana,Warangal,Urban,3,40,Secondary,Salaried,22300,5200,2500,2280,2210,1440,1040,1530,740,640,0,0,3130,1260,Retirement,16.3,Yes,Car,Low,79
HH09838,Maharashtra,Mumbai,Semi-Urban,5,65,Graduate,Salaried,35700,7300,5270,3160,4800,3220,2200,1500,1140,670,164000,4550,1360,730,Emergency_Fund,3.3,No,Two_Wheeler_and_Car,Medium,47
HH09839,Rajasthan,Jaipur,Semi-Urban,3,29,Graduate,Government,102100,20460,17040,5600,9900,4270,8140,6870,1140,1750,1151000,28500,-970,0,Retirement,0,No,Two_Wheeler,High,28
HH09840,Odisha,Cuttack,Urban,6,33,Graduate,Salaried,36300,2770,9360,3120,3350,1440,3090,1160,1270,730,421000,11010,-690,0,Business,0,Yes,Two_Wheeler,High,26
HH09841,Kerala,Thiruvananthapuram,Semi-Urban,3,55,Graduate,Salaried,51200,14700,9680,3910,2610,4010,2520,2430,900,1770,613000,16590,-5940,0,Emergency_Fund,0,Yes,Two_Wheeler_and_Car,High,20
HH09842,Telangana,Hyderabad,Semi-Urban,5,54,Graduate,Government,140600,27710,25490,9310,12930,3960,8960,12320,4710,2390,0,0,27660,11060,Business,18,Yes,Car,Very Low,83
HH09843,Telangana,Hyderabad,Urban,3,36,Secondary,Salaried,35900,8250,5370,2210,3500,2080,2700,3100,1090,970,327000,6450,150,70,Home,0.9,Yes,Two_Wheeler_and_Car,High,36
HH09844,Kerala,Kozhikode,Rural,5,28,Graduate,Retired,26800,8780,6220,2960,2030,790,1960,1500,990,910,169000,3930,-1660,0,None,0,Yes,Two_Wheeler,High,33
HH09845,Telangana,Nizamabad,Urban,5,55,Secondary,Salaried,27400,5340,4310,2270,2690,2160,2610,2180,430,1240,114000,2570,1280,290,Home,10.6,Yes,Two_Wheeler,Medium,60
HH09846,Delhi,New Delhi,Urban,3,35,Postgraduate,Salaried,105200,26810,17890,6970,12590,2680,10380,4580,3690,3020,0,0,13220,2060,Emergency_Fund,18,Yes,Two_Wheeler,Low,75
HH09847,Rajasthan,Jodhpur,Urban,4,40,Postgraduate,Retired,21000,2510,2720,2460,2400,580,1580,1430,240,750,188000,2750,2140,850,Vehicle,6.7,Yes,Two_Wheeler,Medium,62
HH09848,Tamil Nadu,Chennai,Urban,2,45,Diploma,Salaried,41600,13950,7140,3280,2090,2840,2310,1660,970,1340,364000,7050,-610,0,Emergency_Fund,0,Yes,Two_Wheeler,High,34
HH09849,Tamil Nadu,Chennai,Urban,4,34,Graduate,Retired,23300,1400,5100,2040,2410,1190,1680,910,570,560,86000,2010,3780,1970,Business,18,Yes,Two_Wheeler_and_Car,Low,76
HH09850,Andhra Pradesh,Vijayawada,Urban,6,52,Postgraduate,Retired,42500,5670,4550,4200,2070,2890,3990,3470,920,1810,313000,6630,4160,970,Retirement,14.9,Yes,Two_Wheeler,Medium,64
HH09851,Karnataka,Bengaluru,Urban,4,44,Postgraduate,Salaried,184500,12550,35540,11200,18450,10440,13370,13110,8050,6240,0,0,33330,14980,Retirement,18,Yes,Car,Very Low,86
HH09852,West Bengal,Kolkata,Rural,5,36,Secondary,Self-Employed,45700,8140,11540,3960,2670,3140,2930,3040,1820,810,382000,9600,-1620,0,Home,0,No,Car,High,31
HH09853,Tamil Nadu,Coimbatore,Semi-Urban,3,37,Secondary,Salaried,46800,9590,4720,3360,3990,3670,2800,4080,640,980,0,0,8170,3820,Education,18,Yes,Two_Wheeler,Very Low,84
HH09854,Telangana,Hyderabad,Semi-Urban,4,56,Graduate,Unemployed,19900,4380,3200,1660,2580,1280,1000,1110,430,590,0,0,1680,480,Retirement,13.1,No,Car,Low,74
HH09855,Andhra Pradesh,Vijayawada,Semi-Urban,5,41,Graduate,Unemployed,17100,3670,2500,2350,820,860,1230,600,500,450,90000,2180,890,220,Vehicle,8.3,Yes,Two_Wheeler,Medium,59
HH09856,Andhra Pradesh,Tirupati,Semi-Urban,2,50,Diploma,Salaried,88200,7040,10390,5580,1930,4470,7320,2790,3910,3300,0,0,27010,7290,Home,11.6,Yes,Two_Wheeler,Very Low,100
HH09857,West Bengal,Kolkata,Urban,2,44,Secondary,Unemployed,23500,3270,4840,1240,2340,960,1060,1050,620,920,271000,7020,150,30,Emergency_Fund,1.3,No,Car,High,30
HH09858,Kerala,Thiruvananthapuram,Urban,3,28,Graduate,Salaried,35500,11200,8610,2990,4080,1920,1670,1550,1370,1020,345000,8880,-3600,0,Home,0,No,Two_Wheeler,High,25
HH09859,Maharashtra,Pune,Urban,3,51,Secondary,Self-Employed,87100,18900,14420,5800,5110,2980,5650,3770,2520,1940,0,0,14710,2390,Home,18,Yes,Two_Wheeler,Very Low,85
HH09860,Maharashtra,Nagpur,Urban,7,54,,Salaried,74200,23580,18220,5490,3710,6090,4400,4900,2530,1230,0,0,1980,770,Emergency_Fund,5.3,Yes,Two_Wheeler,Medium,57
HH09861,Telangana,Hyderabad,Urban,2,61,Secondary,Salaried,63300,10470,8760,4110,1370,3360,6310,4510,2190,2580,0,0,10840,5130,Home,18,Yes,Two_Wheeler,Very Low,86
HH09862,Maharashtra,Mumbai,Urban,2,27,Graduate,Salaried,25200,4950,2500,1580,2240,1630,1660,1970,420,510,139000,2670,4150,1990,Retirement,18,Yes,Two_Wheeler_and_Car,Low,73
HH09863,Andhra Pradesh,Madanapalle,Urban,2,25,Graduate,Self-Employed,71100,19450,10370,4700,1170,2490,5190,2540,2210,3340,450000,8770,6100,2700,Emergency_Fund,5.7,Yes,Two_Wheeler,Medium,59
HH09864,Uttar Pradesh,Kanpur,Urban,3,50,Diploma,Salaried,54200,18060,7820,3290,4200,2200,5150,4490,2070,1770,507000,11280,-3330,0,Education,0,Yes,None,High,29
HH09865,Andhra Pradesh,Tirupati,Semi-Urban,3,39,Secondary,Self-Employed,32100,8620,5970,3180,2760,2270,2650,2020,800,690,364000,6700,-1800,0,Education,0,Yes,Two_Wheeler,High,30
HH09866,Maharashtra,Nagpur,Urban,3,31,Diploma,Unemployed,30900,3450,6760,3080,3290,2200,2600,2260,1250,1510,304000,7020,-1750,0,Business,0,Yes,Car,High,29
HH09867,Andhra Pradesh,Madanapalle,Urban,2,45,Secondary,Daily Wage,13100,3000,2500,1630,280,500,910,910,250,310,50000,1000,1040,420,Home,8.4,Yes,Two_Wheeler,Low,65
HH09868,Gujarat,Ahmedabad,Urban,2,40,Below Secondary,Salaried,177000,37060,25230,11210,1300,7580,11380,10940,3450,7950,1979000,49340,7100,3720,Emergency_Fund,8.6,Yes,Two_Wheeler,Medium,47
HH09869,Telangana,Nizamabad,Urban,5,33,Graduate,Salaried,38700,8290,8670,4090,4670,2070,3640,1570,1170,1500,172000,3590,-430,0,None,0,Yes,Two_Wheeler,High,39
HH09870,Uttar Pradesh,Kanpur,Semi-Urban,4,43,Graduate,Retired,44600,13750,7410,3920,3920,3070,2980,3820,1750,880,318000,5110,-1180,0,Home,0,No,Two_Wheeler,High,37
HH09871,Andhra Pradesh,Tirupati,Urban,5,49,Diploma,Self-Employed,68900,5180,14260,5820,9310,,3540,3140,2340,3030,213000,5380,6730,2860,Emergency_Fund,4.1,Yes,Two_Wheeler,Medium,63
HH09872,Rajasthan,Jodhpur,Urban,3,46,Postgraduate,Salaried,132600,17650,20780,7980,6730,6220,6870,9870,5650,5950,0,0,32160,12930,Education,9,Yes,Two_Wheeler_and_Car,Very Low,89
HH09873,West Bengal,Kolkata,Rural,3,46,Graduate,Salaried,102900,13220,16090,6130,6050,7480,10270,6040,1660,4780,0,0,17520,4800,Retirement,18,Yes,Two_Wheeler,Very Low,85
HH09874,Karnataka,Mangaluru,Urban,8,48,Postgraduate,Unemployed,19500,3860,5940,3560,880,1290,1730,1210,860,310,126000,2040,-1060,0,Home,0,Yes,Two_Wheeler,High,36
HH09875,Telangana,Warangal,Semi-Urban,2,29,Graduate,Self-Employed,63500,16180,11010,3940,2630,1830,4820,2060,2050,2480,0,0,11040,1970,Vehicle,12.3,Yes,Car,Very Low,83
HH09876,Tamil Nadu,Madurai,Semi-Urban,4,44,Graduate,Salaried,44300,13700,9970,3900,5410,2480,3520,2980,1300,1860,0,0,-470,0,Home,0,Yes,Two_Wheeler,Medium,44
HH09877,Rajasthan,Udaipur,Urban,3,46,Graduate,Retired,27300,1940,4220,1870,3750,1750,1560,860,520,1020,0,0,4520,1670,Retirement,12,No,None,Very Low,88
HH09878,Uttar Pradesh,Kanpur,Urban,1,41,Graduate,Government,73400,8690,12360,3960,1530,4750,6200,5480,1730,3270,852000,17640,5040,1890,Emergency_Fund,2.8,Yes,Two_Wheeler,Medium,44
HH09879,Telangana,Warangal,Urban,4,37,Graduate,Retired,42800,3940,8290,2620,2620,2470,3960,2960,800,1400,0,0,11600,5150,None,18,No,Two_Wheeler,Very Low,91
HH09880,Tamil Nadu,Coimbatore,Urban,4,37,Graduate,Salaried,66600,13850,12460,4110,8560,3050,3030,3300,2680,2460,288000,7760,3840,1230,Retirement,12.1,Yes,Two_Wheeler,Medium,60
HH09881,Karnataka,Mysuru,Urban,3,41,Secondary,Unemployed,13500,4680,2500,1660,1550,990,720,1020,580,480,0,0,-460,0,Home,0,Yes,Two_Wheeler,Medium,43
HH09882,Telangana,Nizamabad,Semi-Urban,4,52,Graduate,Retired,41900,9820,8450,2600,2940,,4140,3420,1630,1740,480000,10390,-3850,0,Education,0,Yes,Car,High,26
HH09883,Kerala,Kozhikode,Urban,4,58,Diploma,Government,92000,8080,15990,5570,8240,4930,9020,3190,2780,1460,0,0,25430,5940,Home,18,Yes,Two_Wheeler_and_Car,Very Low,93
HH09884,Tamil Nadu,Chennai,Urban,4,56,Graduate,Unemployed,11800,1100,4890,1250,1110,1200,1020,930,230,330,84000,1020,-930,0,Home,0,Yes,Car,High,36
HH09885,Karnataka,Mangaluru,Urban,6,30,Diploma,Self-Employed,83600,7100,16880,5890,5590,6000,3980,7110,1440,1960,583000,9580,10330,3270,Business,17.1,Yes,Car,Low,71
HH09886,Uttar Pradesh,Kanpur,Urban,5,36,Graduate,Self-Employed,150300,52360,28280,9560,10590,7580,13150,11010,1930,4170,0,0,6450,3430,Business,7.2,Yes,Two_Wheeler,Medium,62
HH09887,Gujarat,Ahmedabad,Semi-Urban,3,50,Graduate,Self-Employed,31600,10490,7160,3470,3770,1990,1650,1710,720,1300,0,0,-540,0,Home,0,Yes,Two_Wheeler,Medium,44
HH09888,Gujarat,Vadodara,Urban,3,56,Graduate,Daily Wage,40200,3500,6800,3360,3020,3230,3330,1690,1520,2000,162000,4010,5500,1140,Emergency_Fund,13.5,Yes,Car,Low,71
HH09889,Andhra Pradesh,Visakhapatnam,Semi-Urban,5,35,Secondary,Government,56700,12170,9500,4070,4450,3570,2720,3720,2270,2380,0,0,6270,3330,Education,18,Yes,Car,Low,77
HH09890,Uttar Pradesh,Varanasi,Semi-Urban,3,46,Secondary,Retired,39800,10780,4310,2950,5340,2540,2080,1470,1660,910,132000,2260,3020,1030,Education,9.8,Yes,Two_Wheeler,Low,68
HH09891,Kerala,Thiruvananthapuram,Urban,6,34,Secondary,Self-Employed,83900,15980,,5850,10560,3780,7490,7090,2580,1640,575000,10860,1890,460,Home,3.1,Yes,Two_Wheeler,Medium,45
HH09892,Maharashtra,Nagpur,Semi-Urban,6,46,Graduate,Self-Employed,104000,5440,18270,7660,5800,,7790,4810,2230,2220,0,0,26230,14150,Emergency_Fund,13.7,Yes,Car,Very Low,98
HH09893,Andhra Pradesh,Tirupati,Urban,3,38,Diploma,Salaried,61900,20370,10130,4440,3300,4150,3540,2820,2440,1340,220000,4370,3120,1130,Education,9.8,Yes,None,Medium,62
HH09894,Uttar Pradesh,Lucknow,Urban,5,46,Secondary,Daily Wage,17800,3320,4670,1960,1190,1020,1180,820,590,740,0,0,1840,490,Education,10.2,Yes,Two_Wheeler,Low,72
HH09895,Delhi,New Delhi,Urban,3,33,Below Secondary,Government,38000,13100,5450,3030,4130,2840,2930,1830,910,600,0,0,2370,540,Home,12.1,Yes,Two_Wheeler,Low,68
HH09896,Rajasthan,Jodhpur,Urban,1,29,Graduate,Unemployed,42100,11630,9780,2790,2520,2650,2180,3270,1650,1710,461000,11230,-4650,0,Retirement,0,Yes,Two_Wheeler,High,23
HH09897,West Bengal,Siliguri,Rural,7,70,Below Secondary,Unemployed,10000,3000,2500,2330,850,2280,700,500,330,200,112000,2730,-2510,0,None,0,Yes,Car,High,16
HH09898,Gujarat,Ahmedabad,Urban,5,45,Diploma,Self-Employed,79800,27000,15960,5830,3260,5110,6560,7010,1910,2470,605000,10440,-3540,0,Retirement,0,Yes,None,High,35
HH09899,West Bengal,Kolkata,Urban,4,63,Graduate,Salaried,99400,34060,18350,6760,8350,5270,9190,7770,3340,4180,0,0,1590,640,Education,1.8,Yes,Car,Medium,50
HH09900,Uttar Pradesh,Varanasi,Rural,6,58,Graduate,Self-Employed,66400,19900,12780,6220,4490,6030,4400,2950,960,2910,457000,9410,-2960,0,Retirement,0,Yes,Two_Wheeler,High,34
HH09901,Karnataka,Mangaluru,Urban,2,29,Secondary,Government,86700,24640,13120,5870,2970,4610,8100,6190,3370,4260,1017000,13640,-50,0,Emergency_Fund,0,Yes,Two_Wheeler,High,36
HH09902,Telangana,Hyderabad,Semi-Urban,5,47,Graduate,Salaried,53600,7530,12680,3720,2440,2730,3390,4800,2390,1320,359000,7080,2650,440,Emergency_Fund,2.3,Yes,Two_Wheeler,Medium,49
HH09903,West Bengal,Siliguri,Urban,7,32,Secondary,Salaried,48400,7930,11970,4540,4340,2410,4540,3040,1800,1410,484000,10080,-2760,0,Business,0,Yes,Two_Wheeler,High,30
HH09904,Maharashtra,Mumbai,Rural,6,41,,Retired,72200,11870,15990,6540,7340,2670,4700,5700,2630,3000,0,0,7640,2870,Emergency_Fund,8.6,Yes,Two_Wheeler,Low,72
HH09905,Kerala,Kochi,Urban,4,27,Diploma,Self-Employed,160200,9790,27110,9990,12910,7660,11090,7170,3690,6780,0,0,44510,9120,Retirement,18,Yes,Two_Wheeler_and_Car,Very Low,96
HH09906,West Bengal,Siliguri,Semi-Urban,3,30,Graduate,Unemployed,34700,8760,6500,3580,1680,1680,1780,2750,700,1470,0,0,3980,2100,Retirement,18,Yes,None,Low,75
