Household_ID,State,City,City_Type,Household_Size,Age_of_Household_Head,Education_Level,Employment_Status,Monthly_Income_INR,Rent_EMI_INR,Food_Expense_INR,Utilities_INR,Education_Expense_INR,Healthcare_Expense_INR,Transport_Expense_INR,Shopping_Expense_INR,Entertainment_Expense_INR,Other_Expenses_INR,Loan_Amount_INR,Monthly_Loan_Payment_INR,Savings_INR,Investment_INR,Financial_Goal,Emergency_Fund_Months,Internet_Access,Vehicle_Ownership,Financial_Stress_Level,Financial_Health_Score,Total_Expenses_INR,Savings_Rate,Loan_Burden_Ratio,Expense_Ratio,Income_Per_Person,Expense_Per_Person,Overspending_Flag,Low_Savings_Flag,High_Loan_Burden_Flag,High_Stress_Flag,Financial_Vulnerability_Score,Financial_Vulnerability_Category
HH08490,West Bengal,Kolkata,Semi-Urban,6,48,Graduate,Salaried,38000.0,6520,4570.0,3710,5010,2840.0,2170,1210,1700,1610,235000,3780,3240.0,780,Education,12.1,Yes,Two_Wheeler_and_Car,Low,65,29340.0,8.526315789473685,9.947368421052632,77.21052631578948,6333.333333333333,4890.0,0,1,0,0,1,Moderate Risk
HH08491,Telangana,Nizamabad,Rural,8,53,Secondary,Government,38500.0,2830,8150.0,3940,2310,2650.0,3480,2540,700,1230,354000,8780,1360.0,220,Education,8.1,Yes,Unknown,Medium,48,27830.0,3.5324675324675328,22.805194805194805,72.28571428571429,4812.5,3478.75,0,1,1,0,2,High Risk
HH08492,Uttar Pradesh,Lucknow,Urban,3,29,Postgraduate,Retired,48000.0,13530,8610.0,3730,3860,1510.0,4040,3440,1760,1890,233000,4750,710.0,190,Emergency_Fund,3.0,Unknown,Two_Wheeler,Medium,45,42370.0,1.4791666666666667,9.895833333333332,88.27083333333333,16000.0,14123.333333333334,0,1,0,0,1,Moderate Risk
HH08493,Tamil Nadu,Coimbatore,Semi-Urban,3,41,Secondary,Salaried,13400.0,3000,2500.0,1110,1710,900.0,700,1010,370,220,80000,1820,30.0,10,Education,0.1,Yes,Car,High,37,11520.0,0.22388059701492538,13.582089552238804,85.97014925373134,4466.666666666667,3840.0,0,1,0,1,2,High Risk
HH08494,Uttar Pradesh,Noida,Urban,4,40,Secondary,Government,53700.0,16940,8910.0,3980,4340,3010.0,3270,3070,1120,1000,0,0,4920.0,1580,Unknown,10.4,Yes,Two_Wheeler,Low,73,45640.0,9.162011173184357,0.0,84.99068901303538,13425.0,11410.0,0,1,0,0,1,Moderate Risk
HH08495,Kerala,Kozhikode,Semi-Urban,2,39,Graduate,Daily Wage,25100.0,6290,3140.0,1740,1400,1300.0,1160,2250,500,1100,120000,3350,2060.0,880,Home,13.5,Yes,Two_Wheeler,Medium,62,18880.0,8.207171314741036,13.346613545816732,75.2191235059761,12550.0,9440.0,0,1,0,0,1,Moderate Risk
HH08496,Delhi,New Delhi,Semi-Urban,4,34,Diploma,Government,48000.0,4310,8680.0,3490,4340,3680.0,3100,4030,1410,2120,363000,8450,2490.0,960,Retirement,6.9,Yes,Two_Wheeler,Medium,52,35160.0,5.1875,17.604166666666668,73.25,12000.0,8790.0,0,1,0,0,1,Moderate Risk
HH08497,Telangana,Hyderabad,Rural,7,37,Diploma,Salaried,28600.0,2970,8630.0,3750,3240,780.0,2420,2030,650,1130,0,0,1380.0,610,Emergency_Fund,1.6,Yes,Unknown,Medium,56,25600.0,4.825174825174825,0.0,89.5104895104895,4085.714285714286,3657.1428571428573,0,1,0,0,1,Moderate Risk
HH08498,Uttar Pradesh,Lucknow,Semi-Urban,3,34,Below Secondary,Salaried,18300.0,3580,3350.0,1430,1530,530.0,1340,700,790,520,0,0,3280.0,910,Emergency_Fund,9.2,Yes,Two_Wheeler,Very Low,81,13770.0,17.923497267759565,0.0,75.24590163934425,6100.0,4590.0,0,0,0,0,0,Low Risk
HH08499,Delhi,New Delhi,Rural,5,51,Graduate,Daily Wage,17600.0,4770,2500.0,2150,1000,1280.0,1400,1350,200,830,0,0,1110.0,180,Unknown,10.1,Yes,Two_Wheeler,Low,70,15480.0,6.306818181818182,0.0,87.95454545454545,3520.0,3096.0,0,1,0,0,1,Moderate Risk
HH08500,Andhra Pradesh,Madanapalle,Urban,4,47,Graduate,Salaried,51400.0,15420,8960.0,3610,6300,3660.0,4520,2090,1800,1310,498000,9920,-2840.0,0,Education,0.0,Yes,Two_Wheeler_and_Car,High,31,47670.0,-5.525291828793774,19.299610894941637,92.74319066147861,12850.0,11917.5,0,1,0,1,2,High Risk
HH08501,Andhra Pradesh,Tirupati,Semi-Urban,3,47,Diploma,Daily Wage,35900.0,5540,6500.0,3550,3940,2090.0,3410,1450,600,950,349000,6000,1020.0,390,Home,2.6,Yes,Two_Wheeler,Medium,43,28030.0,2.841225626740947,16.71309192200557,78.07799442896936,11966.666666666666,9343.333333333334,0,1,0,0,1,Moderate Risk
HH08502,Gujarat,Vadodara,Semi-Urban,4,27,Secondary,Retired,20900.0,5480,2500.0,2150,2650,870.0,1210,1610,410,610,0,0,1810.0,330,Home,16.4,Yes,Car,Low,73,17490.0,8.660287081339712,0.0,83.6842105263158,5225.0,4372.5,0,1,0,0,1,Moderate Risk
HH08503,Telangana,Warangal,Urban,4,62,Graduate,Retired,45700.0,13160,6760.0,3520,3260,3400.0,4310,3260,1170,750,0,0,3010.0,1320,Education,3.0,Yes,Two_Wheeler_and_Car,Medium,60,39590.0,6.586433260393873,0.0,86.63019693654267,11425.0,9897.5,0,1,0,0,1,Moderate Risk
HH08504,Kerala,Thiruvananthapuram,Rural,5,40,Graduate,Daily Wage,28600.0,6200,4030.0,2700,1990,1820.0,2840,1350,840,650,202000,4930,590.0,260,Home,4.3,Yes,Car,Medium,45,22420.0,2.062937062937063,17.23776223776224,78.39160839160839,5720.0,4484.0,0,1,0,0,1,Moderate Risk
HH08505,West Bengal,Siliguri,Semi-Urban,4,60,Below Secondary,Retired,17200.0,1590,2780.0,2170,690,2210.0,1650,860,770,300,0,0,3480.0,900,Emergency_Fund,18.0,No,Car,Very Low,83,13020.0,20.232558139534884,0.0,75.69767441860465,4300.0,3255.0,0,0,0,0,0,Low Risk
HH08506,Karnataka,Mangaluru,Rural,7,51,Secondary,Unemployed,18000.0,3090,3290.0,2540,770,1490.0,1310,920,570,600,0,0,1970.0,320,Home,8.0,Yes,Two_Wheeler,Low,73,14580.0,10.944444444444445,0.0,81.0,2571.4285714285716,2082.8571428571427,0,0,0,0,0,Low Risk
HH08507,Delhi,New Delhi,Urban,2,42,Graduate,Self-Employed,59300.0,17650,6610.0,3540,1700,4440.0,4360,4800,1380,2330,333000,4930,5400.0,1670,Home,5.5,Yes,Car,Medium,60,46810.0,9.106239460370995,8.313659359190556,78.93760539629005,29650.0,23405.0,0,1,0,0,1,Moderate Risk
HH08508,Karnataka,Mangaluru,Semi-Urban,7,62,Secondary,Salaried,31900.0,2440,5950.0,3280,3670,3320.0,1910,1020,660,1140,0,0,4980.0,750,Emergency_Fund,18.0,Yes,Two_Wheeler,Very Low,82,23390.0,15.611285266457681,0.0,73.32288401253918,4557.142857142857,3341.4285714285716,0,0,0,0,0,Low Risk
HH08509,Uttar Pradesh,Varanasi,Urban,4,49,Postgraduate,Salaried,128600.0,18130,22840.0,8110,6290,9040.0,12390,8940,2950,4920,0,0,21950.0,9240,Retirement,7.2,Yes,Two_Wheeler_and_Car,Low,79,93610.0,17.06842923794712,0.0,72.79160186625194,32150.0,23402.5,0,0,0,0,0,Low Risk
HH08510,Uttar Pradesh,Noida,Rural,4,42,Secondary,Salaried,37800.0,2120,8340.0,3630,1940,2150.0,3330,1810,920,1650,0,0,7850.0,3880,Business,14.6,Yes,Two_Wheeler,Very Low,88,25890.0,20.767195767195766,0.0,68.4920634920635,9450.0,6472.5,0,0,0,0,0,Low Risk
HH08511,Karnataka,Bengaluru,Urban,2,40,Secondary,Salaried,16100.0,1110,2500.0,1230,1590,1280.0,1290,550,230,790,127000,1830,1680.0,620,Unknown,15.6,Yes,Two_Wheeler,Low,71,10570.0,10.434782608695652,11.366459627329192,65.65217391304347,8050.0,5285.0,0,0,0,0,0,Low Risk
HH08512,Delhi,New Delhi,Semi-Urban,3,53,Below Secondary,Retired,10000.0,1350,2500.0,700,1160,620.0,700,500,200,200,0,0,1320.0,500,Retirement,18.0,Yes,Two_Wheeler,Low,78,7930.0,13.200000000000001,0.0,79.3,3333.3333333333335,2643.3333333333335,0,0,0,0,0,Low Risk
HH08513,Maharashtra,Nagpur,Urban,4,39,Graduate,Retired,93100.0,5810,14870.0,5380,4660,3970.0,9100,5360,1210,1880,1039000,13320,19690.0,5410,Emergency_Fund,18.0,Yes,Car,Low,78,52240.0,21.149301825993554,14.307196562835662,56.11170784103115,23275.0,13060.0,0,0,0,0,0,Low Risk
HH08514,Odisha,Bhubaneswar,Semi-Urban,7,41,Secondary,Self-Employed,48500.0,15640,7510.0,5770,4750,3120.0,3600,1430,1570,2080,201000,2950,-1090.0,0,Education,0.0,Yes,Two_Wheeler,Medium,40,45470.0,-2.247422680412371,6.082474226804123,93.75257731958763,6928.571428571428,6495.714285714285,0,1,0,0,1,Moderate Risk
HH08515,Tamil Nadu,Chennai,Urban,5,39,Secondary,Daily Wage,26400.0,4740,2500.0,2290,1990,1040.0,2560,1200,660,920,0,0,5670.0,2340,Business,18.0,Yes,Two_Wheeler,Very Low,88,17900.0,21.477272727272727,0.0,67.8030303030303,5280.0,3580.0,0,0,0,0,0,Low Risk
HH08516,Delhi,New Delhi,Rural,2,37,Secondary,Government,13300.0,3000,2710.0,2180,2040,500.0,1210,1190,240,640,0,0,-240.0,0,Education,0.0,Yes,Two_Wheeler,Medium,44,13710.0,-1.8045112781954888,0.0,103.08270676691728,6650.0,6855.0,1,1,0,0,2,High Risk
HH08517,Uttar Pradesh,Lucknow,Rural,3,38,Below Secondary,Self-Employed,28800.0,2180,4960.0,2220,3980,1800.0,1750,1850,770,830,0,0,6850.0,1830,Home,11.1,Yes,Two_Wheeler,Very Low,88,20340.0,23.78472222222222,0.0,70.625,9600.0,6780.0,0,0,0,0,0,Low Risk
HH08518,Telangana,Warangal,Urban,4,60,Secondary,Daily Wage,17300.0,3140,3690.0,1470,2160,1510.0,1570,640,490,710,0,0,890.0,180,Emergency_Fund,11.6,Yes,Two_Wheeler,Low,69,15380.0,5.144508670520231,0.0,88.90173410404626,4325.0,3845.0,0,1,0,0,1,Moderate Risk
HH08519,Delhi,New Delhi,Semi-Urban,6,53,Diploma,Daily Wage,23100.0,3180,5060.0,2730,1380,1530.0,1210,1680,640,620,120000,1890,1990.0,410,Education,3.1,Yes,Two_Wheeler,Medium,57,18030.0,8.614718614718615,8.181818181818182,78.05194805194805,3850.0,3005.0,0,1,0,0,1,Moderate Risk
HH08520,Andhra Pradesh,Tirupati,Semi-Urban,5,46,Graduate,Daily Wage,21600.0,5180,3440.0,2750,1820,700.0,1850,1700,250,840,0,0,2460.0,630,Retirement,5.3,Yes,Two_Wheeler,Low,66,18530.0,11.38888888888889,0.0,85.78703703703704,4320.0,3706.0,0,0,0,0,0,Low Risk
HH08521,Kerala,Kozhikode,Urban,3,39,Secondary,Self-Employed,47500.0,16350,6910.0,3250,3190,2790.0,3640,2820,1830,1750,0,0,3930.0,1690,Home,16.8,Yes,Two_Wheeler_and_Car,Low,70,42530.0,8.273684210526316,0.0,89.53684210526316,15833.333333333334,14176.666666666666,0,1,0,0,1,Moderate Risk
HH08522,Tamil Nadu,Madurai,Urban,2,39,Diploma,Salaried,63600.0,12530,11380.0,3700,850,1760.0,5920,4410,2030,2180,0,0,13240.0,5390,Retirement,18.0,Yes,Car,Very Low,87,44760.0,20.81761006289308,0.0,70.37735849056604,31800.0,22380.0,0,0,0,0,0,Low Risk
HH08523,Odisha,Cuttack,Urban,2,41,Postgraduate,Salaried,90500.0,12930,14890.0,4700,1230,2900.0,6330,5280,1400,2280,0,0,17990.0,7540,Vehicle,18.0,Yes,Car,Very Low,93,51940.0,19.87845303867403,0.0,57.392265193370164,45250.0,25970.0,0,0,0,0,0,Low Risk
HH08524,Maharashtra,Pune,Urban,4,60,Graduate,Government,70000.0,16930,12260.0,4540,3170,5660.0,3920,3150,2480,3150,660000,10870,2930.0,1250,Business,2.8,Yes,Two_Wheeler,Medium,45,55260.0,4.185714285714286,15.528571428571428,78.94285714285715,17500.0,13815.0,0,1,0,0,1,Moderate Risk
HH08525,Telangana,Nizamabad,Urban,2,47,Postgraduate,Retired,52100.0,5810,6520.0,3570,1540,1850.0,3390,4310,940,990,371000,6570,12300.0,2310,Vehicle,18.0,Yes,Car,Very Low,82,28920.0,23.608445297504797,12.610364683301341,55.50863723608445,26050.0,14460.0,0,0,0,0,0,Low Risk
HH08526,Rajasthan,Jodhpur,Urban,3,51,Secondary,Government,23600.0,3170,4050.0,1280,2490,1450.0,1080,790,910,1060,198000,3850,2160.0,350,Vehicle,18.0,Yes,Unknown,Medium,63,16280.0,9.152542372881356,16.3135593220339,68.98305084745763,7866.666666666667,5426.666666666667,0,1,0,0,1,Moderate Risk
HH08527,Rajasthan,Jodhpur,Urban,6,46,Diploma,Daily Wage,31400.0,6100,6630.0,3010,2490,1690.0,2440,2640,320,760,137000,2650,1970.0,430,Unknown,8.4,Yes,Unknown,Medium,60,26080.0,6.273885350318471,8.439490445859873,83.05732484076434,5233.333333333333,4346.666666666667,0,1,0,0,1,Moderate Risk
HH08528,West Bengal,Kolkata,Rural,4,36,Secondary,Salaried,39100.0,7830,6010.0,3280,2290,2020.0,1770,3180,800,1680,0,0,6550.0,2070,Education,18.0,Yes,Car,Very Low,83,28860.0,16.751918158567776,0.0,73.81074168797954,9775.0,7215.0,0,0,0,0,0,Low Risk
HH08529,Gujarat,Ahmedabad,Urban,8,45,Postgraduate,Self-Employed,78200.0,13500,18030.0,6900,7920,4160.0,6640,2370,1970,3790,442000,5640,5890.0,1550,Vehicle,7.7,Yes,Two_Wheeler,Medium,61,65280.0,7.531969309462916,7.21227621483376,83.47826086956522,9775.0,8160.0,0,1,0,0,1,Moderate Risk
HH08530,Karnataka,Bengaluru,Rural,5,34,Postgraduate,Government,117300.0,22480,23150.0,7150,14150,3510.0,5320,8000,2710,2070,0,0,20610.0,8070,Business,11.7,Yes,Car,Very Low,82,88540.0,17.570332480818415,0.0,75.48167092924126,23460.0,17708.0,0,0,0,0,0,Low Risk
HH08531,Kerala,Kozhikode,Semi-Urban,3,55,Graduate,Retired,31400.0,2170,5860.0,3500,2280,2430.0,1610,2570,760,1010,225000,3060,3410.0,1590,Education,18.0,Yes,Two_Wheeler,Low,70,22190.0,10.859872611464969,9.745222929936306,70.6687898089172,10466.666666666666,7396.666666666667,0,0,0,0,0,Low Risk
HH08532,Andhra Pradesh,Guntur,Semi-Urban,1,37,Diploma,Self-Employed,27000.0,8760,5260.0,1960,1740,1070.0,2070,1680,520,1320,212000,5320,-2070.0,0,Retirement,0.0,Yes,Unknown,High,29,24380.0,-7.666666666666666,19.703703703703702,90.29629629629629,27000.0,24380.0,0,1,0,1,2,High Risk
HH08533,Telangana,Nizamabad,Urban,4,39,Graduate,Salaried,66200.0,14450,13060.0,4060,3600,4530.0,4720,5000,2810,1040,605000,13960,-650.0,0,Unknown,0.0,Yes,Car,High,32,53270.0,-0.9818731117824773,21.087613293051362,80.46827794561933,16550.0,13317.5,0,1,1,1,3,Very High Risk
HH08534,Uttar Pradesh,Varanasi,Urban,5,51,Postgraduate,Retired,37600.0,12070,8690.0,3390,2970,1960.0,3180,2410,400,590,406000,5910,-3230.0,0,Vehicle,0.0,Yes,Unknown,High,31,35660.0,-8.590425531914894,15.71808510638298,94.84042553191489,7520.0,7132.0,0,1,0,1,2,High Risk
HH08535,Gujarat,Surat,Rural,4,38,Graduate,Salaried,20200.0,4820,2790.0,1750,910,1110.0,1030,670,400,640,194000,4430,1110.0,260,Home,9.9,Yes,Car,Medium,54,14120.0,5.4950495049504955,21.93069306930693,69.9009900990099,5050.0,3530.0,0,1,1,0,2,High Risk
HH08536,Karnataka,Bengaluru,Semi-Urban,6,42,Graduate,Self-Employed,50400.0,4660,11350.0,3490,5640,3700.0,3370,2210,2000,1680,490000,8520,2180.0,560,Retirement,2.5,Yes,Two_Wheeler,Medium,45,38100.0,4.325396825396825,16.904761904761905,75.59523809523809,8400.0,6350.0,0,1,0,0,1,Moderate Risk
HH08537,Andhra Pradesh,Visakhapatnam,Semi-Urban,5,25,Graduate,Self-Employed,118500.0,25110,23240.0,7690,15720,4600.0,10450,9120,2560,4410,0,0,8150.0,1890,Home,3.6,Yes,Car,Medium,61,102900.0,6.877637130801688,0.0,86.83544303797468,23700.0,20580.0,0,1,0,0,1,Moderate Risk
HH08538,Uttar Pradesh,Varanasi,Urban,4,41,Secondary,Unemployed,13600.0,4370,3640.0,1680,1340,500.0,710,680,570,540,0,0,-280.0,0,Unknown,0.0,Yes,Two_Wheeler,Medium,44,14030.0,-2.0588235294117645,0.0,103.16176470588236,3400.0,3507.5,1,1,0,0,2,High Risk
HH08539,Andhra Pradesh,Vijayawada,Urban,1,49,Graduate,Salaried,111400.0,25130,16000.0,6520,2250,8610.0,10770,8860,1480,2310,0,0,13810.0,4430,Retirement,9.9,No,Two_Wheeler,Very Low,81,81930.0,12.396768402154398,0.0,73.54578096947935,111400.0,81930.0,0,0,0,0,0,Low Risk
HH08540,Karnataka,Mysuru,Urban,3,38,Secondary,Government,78300.0,15480,13720.0,4580,7590,3100.0,7750,3170,1250,1770,0,0,15710.0,3970,Home,18.0,Yes,Two_Wheeler,Very Low,84,58410.0,20.063856960408685,0.0,74.59770114942529,26100.0,19470.0,0,0,0,0,0,Low Risk
HH08541,Telangana,Nizamabad,Semi-Urban,4,49,Postgraduate,Salaried,193700.0,25000,32950.0,11210,22430,11890.0,9880,11090,3060,3320,947000,15520,32200.0,7670,Emergency_Fund,18.0,Yes,Two_Wheeler,Low,77,130830.0,16.623644811564276,8.012390294269489,67.54259163655136,48425.0,32707.5,0,0,0,0,0,Low Risk
HH08542,Andhra Pradesh,Tirupati,Semi-Urban,3,44,Diploma,Self-Employed,63500.0,5290,11240.0,4710,5270,4720.0,3600,2330,2340,1020,0,0,18140.0,6560,Home,18.0,Yes,Two_Wheeler,Very Low,94,40520.0,28.566929133858267,0.0,63.811023622047244,21166.666666666668,13506.666666666666,0,0,0,0,0,Low Risk
HH08543,Karnataka,Mangaluru,Urban,6,54,Graduate,Salaried,68700.0,8190,15700.0,5660,8530,5820.0,4990,2620,1500,1940,0,0,7760.0,2660,Retirement,14.0,Yes,Two_Wheeler,Low,77,54950.0,11.295487627365357,0.0,79.98544395924309,11450.0,9158.333333333334,0,0,0,0,0,Low Risk
HH08544,Odisha,Cuttack,Urban,4,37,Secondary,Salaried,53100.0,16140,11930.0,3300,3890,2350.0,3820,3660,2290,2400,0,0,2320.0,470,Unknown,1.4,Yes,Unknown,Medium,53,49780.0,4.369114877589453,0.0,93.74764595103578,13275.0,12445.0,0,1,0,0,1,Moderate Risk
HH08545,Tamil Nadu,Madurai,Urban,3,42,Below Secondary,Retired,31000.0,6460,4960.0,1620,2260,2140.0,2290,1950,880,1090,0,0,4640.0,1210,Education,17.1,Yes,Car,Very Low,81,23650.0,14.967741935483872,0.0,76.29032258064517,10333.333333333334,7883.333333333333,0,0,0,0,0,Low Risk
HH08546,Maharashtra,Mumbai,Urban,5,31,Graduate,Government,63800.0,18270,14800.0,4200,7990,3540.0,6200,4210,2810,1870,300000,4820,-4110.0,0,Retirement,0.0,Yes,Two_Wheeler_and_Car,High,37,63890.0,-6.4420062695924765,7.554858934169278,100.141065830721,12760.0,12778.0,1,1,0,1,3,Very High Risk
HH08547,Gujarat,Surat,Urban,4,43,Graduate,Retired,34000.0,8720,5810.0,3430,4000,2010.0,1900,2200,380,620,202000,3900,640.0,110,Home,3.1,Yes,Car,Medium,45,29070.0,1.8823529411764703,11.470588235294118,85.5,8500.0,7267.5,0,1,0,0,1,Moderate Risk
HH08548,Delhi,New Delhi,Urban,3,40,Postgraduate,Daily Wage,53200.0,3810,9870.0,2230,2300,2820.0,3440,4220,1000,2160,0,0,11810.0,3700,Home,13.4,Yes,Unknown,Very Low,93,31850.0,22.19924812030075,0.0,59.86842105263158,17733.333333333332,10616.666666666666,0,0,0,0,0,Low Risk
HH08549,Gujarat,Ahmedabad,Urban,4,53,Graduate,Salaried,48900.0,6140,8800.0,3400,4360,4050.0,2820,3560,1710,2270,459000,9360,1160.0,640,Emergency_Fund,3.3,Yes,Unknown,Medium,42,37110.0,2.372188139059305,19.141104294478527,75.88957055214723,12225.0,9277.5,0,1,0,0,1,Moderate Risk
HH08550,West Bengal,Kolkata,Semi-Urban,5,38,Secondary,Salaried,17100.0,1590,5150.0,2650,2190,1320.0,1360,710,720,300,0,0,870.0,460,Education,11.6,Yes,Car,Low,66,15990.0,5.087719298245614,0.0,93.50877192982456,3420.0,3198.0,0,1,0,0,1,Moderate Risk
HH08551,Kerala,Kozhikode,Semi-Urban,4,40,Secondary,Salaried,22300.0,3760,4280.0,2320,1980,1420.0,1920,1490,620,870,0,0,2480.0,1310,Home,18.0,Yes,Car,Low,75,18660.0,11.121076233183857,0.0,83.67713004484305,5575.0,4665.0,0,0,0,0,0,Low Risk
HH08552,Kerala,Thiruvananthapuram,Urban,3,38,Diploma,Salaried,127800.0,44680,20310.0,7700,5180,7590.0,7260,4640,3360,4780,1331000,31240,-6860.0,0,Emergency_Fund,0.0,Yes,Two_Wheeler,High,28,105500.0,-5.367762128325508,24.444444444444443,82.5508607198748,42600.0,35166.666666666664,0,1,1,1,3,Very High Risk
HH08553,Gujarat,Surat,Urban,5,44,Diploma,Salaried,49700.0,16990,11000.0,4440,4830,1350.0,4320,3320,1150,2320,207000,4240,-2270.0,0,Business,0.0,Yes,Two_Wheeler,High,38,49720.0,-4.567404426559356,8.531187122736418,100.04024144869214,9940.0,9944.0,1,1,0,1,3,Very High Risk
HH08554,West Bengal,Kolkata,Semi-Urban,5,62,Diploma,Salaried,68800.0,18360,12330.0,4920,3230,3400.0,5780,3110,2000,2330,0,0,11110.0,3510,Unknown,18.0,Yes,Two_Wheeler,Low,79,55460.0,16.148255813953487,0.0,80.61046511627907,13760.0,11092.0,0,0,0,0,0,Low Risk
HH08555,Gujarat,Ahmedabad,Urban,1,25,Secondary,Salaried,36400.0,12370,5640.0,1980,1000,1760.0,2170,1320,740,720,0,0,6080.0,2030,Retirement,14.0,Yes,Car,Very Low,81,27700.0,16.7032967032967,0.0,76.0989010989011,36400.0,27700.0,0,0,0,0,0,Low Risk
HH08556,Telangana,Hyderabad,Urban,3,44,Postgraduate,Self-Employed,124400.0,33530,18110.0,7970,5610,3170.0,6010,7530,2200,3870,980000,12280,19620.0,4520,Home,18.0,No,Unknown,Low,73,88000.0,15.771704180064308,9.871382636655948,70.7395498392283,41466.666666666664,29333.333333333332,0,0,0,0,0,Low Risk
HH08557,West Bengal,Siliguri,Urban,5,55,Secondary,Salaried,61700.0,14740,12960.0,5600,7900,2480.0,5120,4270,670,3010,0,0,3360.0,620,Education,5.3,Yes,Car,Medium,60,56750.0,5.445705024311183,0.0,91.9773095623987,12340.0,11350.0,0,1,0,0,1,Moderate Risk
HH08558,Gujarat,Ahmedabad,Rural,3,39,Graduate,Salaried,120000.0,33650,17110.0,6210,11700,4740.0,9710,10210,1700,4460,424000,6610,9680.0,3230,Home,4.4,Yes,Unknown,Medium,59,99490.0,8.066666666666666,5.508333333333333,82.90833333333333,40000.0,33163.333333333336,0,1,0,0,1,Moderate Risk
HH08559,Karnataka,Mysuru,Urban,7,49,Graduate,Self-Employed,133700.0,44470,27860.0,8710,10420,5370.0,12340,4410,3930,2410,684000,15820,-1560.0,0,Retirement,0.0,Yes,Unknown,High,37,119920.0,-1.1667913238593868,11.832460732984293,89.69334330590874,19100.0,17131.428571428572,0,1,0,1,2,High Risk
HH08560,Uttar Pradesh,Lucknow,Rural,2,55,Graduate,Salaried,65700.0,19350,8070.0,3960,10,3640.0,4660,4540,780,2150,0,0,8420.0,3940,Education,11.0,Yes,Two_Wheeler,Very Low,82,47160.0,12.815829528158297,0.0,71.78082191780823,32850.0,23580.0,0,0,0,0,0,Low Risk
HH08561,Karnataka,Mangaluru,Urban,5,42,Graduate,Salaried,49900.0,2560,7800.0,3710,4450,1640.0,3530,3560,1150,1820,547000,8010,3460.0,3010,Education,11.7,Yes,Two_Wheeler,Low,72,30220.0,6.933867735470941,16.052104208416836,60.56112224448897,9980.0,6044.0,0,1,0,0,1,Moderate Risk
HH08562,Karnataka,Bengaluru,Urban,8,38,Postgraduate,Daily Wage,24300.0,3080,5440.0,3370,1230,1630.0,1800,1560,270,510,166000,3590,1370.0,570,Business,10.5,No,Car,Medium,58,18890.0,5.637860082304527,14.773662551440328,77.73662551440329,3037.5,2361.25,0,1,0,0,1,Moderate Risk
HH08563,Uttar Pradesh,Noida,Urban,3,52,Graduate,Retired,40500.0,5740,5720.0,2970,3320,3100.0,3720,2480,670,1760,0,0,5030.0,2140,Retirement,18.0,Yes,Two_Wheeler,Very Low,81,29480.0,12.419753086419753,0.0,72.79012345679013,13500.0,9826.666666666666,0,0,0,0,0,Low Risk
HH08564,Karnataka,Mangaluru,Semi-Urban,4,48,Secondary,Salaried,42200.0,10140,8620.0,2710,3620,3120.0,2830,1290,530,700,281000,7610,850.0,470,Emergency_Fund,2.9,Yes,Two_Wheeler,Medium,41,33560.0,2.014218009478673,18.033175355450236,79.5260663507109,10550.0,8390.0,0,1,0,0,1,Moderate Risk
HH08565,Maharashtra,Pune,Urban,2,43,Secondary,Self-Employed,44800.0,4260,6530.0,3250,450,1810.0,2260,3470,520,1820,367000,7760,8600.0,1590,Emergency_Fund,13.6,Yes,Car,Low,75,24370.0,19.196428571428573,17.32142857142857,54.39732142857143,22400.0,12185.0,0,0,0,0,0,Low Risk
HH08566,Tamil Nadu,Coimbatore,Semi-Urban,5,50,Graduate,Salaried,76300.0,16580,14750.0,5390,4990,2070.0,4230,4850,3370,2370,725000,18780,-580.0,0,Home,0.0,Yes,Two_Wheeler,High,30,58600.0,-0.7601572739187418,24.613368283093052,76.80209698558322,15260.0,11720.0,0,1,1,1,3,Very High Risk
HH08567,Uttar Pradesh,Kanpur,Rural,8,53,Graduate,Self-Employed,51400.0,8410,10390.0,5450,6440,2400.0,2620,2890,2240,1740,0,0,6060.0,1900,Home,14.2,Yes,Two_Wheeler,Low,75,42580.0,11.78988326848249,0.0,82.84046692607005,6425.0,5322.5,0,0,0,0,0,Low Risk
HH08568,Maharashtra,Pune,Urban,7,44,Graduate,Salaried,66200.0,11710,15290.0,5920,5390,3580.0,3210,4630,790,2050,420000,8130,2620.0,690,Retirement,1.6,Yes,Car,Medium,47,52570.0,3.9577039274924473,12.2809667673716,79.41087613293053,9457.142857142857,7510.0,0,1,0,0,1,Moderate Risk
HH08569,West Bengal,Kolkata,Urban,4,47,Diploma,Self-Employed,129200.0,32350,23270.0,8000,8040,9130.0,6900,9350,4690,2780,0,0,14870.0,4620,Vehicle,8.6,Yes,Two_Wheeler,Low,74,104510.0,11.509287925696594,0.0,80.89009287925697,32300.0,26127.5,0,0,0,0,0,Low Risk
HH08570,Gujarat,Surat,Semi-Urban,6,49,Graduate,Self-Employed,61400.0,21120,13190.0,5140,5960,4510.0,4240,2450,1700,2030,586000,14970,-6440.0,0,Emergency_Fund,0.0,Yes,Unknown,High,25,60340.0,-10.488599348534201,24.381107491856678,98.27361563517915,10233.333333333334,10056.666666666666,0,1,1,1,3,Very High Risk
